fecha,pais,superficie,idprovincia,municipio,causa,causa_supuesta,time_ctrl,time_ext,personal,medios,tipo,predicted_cluster
2001-05-27,spain,2.0,Asturias,TINEO,intencionado,1.0,0,288,7,1,incendio,1
2002-04-01,spain,2.0,"Coruña, A",ARANGA,intencionado,1.0,60,85,6,0,incendio,1
2010-03-02,spain,4.0,Asturias,GRADO,intencionado,0.0,141,160,4,0,incendio,1
2010-03-12,spain,3.6,Pontevedra,COVELO,accidente,1.0,87,180,22,8,incendio,1
2010-03-16,spain,1.0,Ourense,LAZA,intencionado,1.0,60,88,10,2,conato,1
2012-02-29,spain,2.0,Asturias,BELMONTE DE MIRANDA,intencionado,0.0,1239,1284,5,0,incendio,1
2002-05-26,spain,3.0,Cáceres,JARAÍZ DE LA VERA,intencionado,1.0,0,140,7,1,incendio,1
2011-04-02,spain,15.0,Asturias,SALAS,desconocido,0.0,239,256,3,2,incendio,1
2001-08-12,spain,1.0,Toledo,SAN BARTOLOMÉ DE LAS ABIERTAS,accidente,1.0,55,75,10,2,conato,1
2001-08-18,spain,13.0,Girona,PORQUERES,reproducido,0.0,102,1712,92,25,incendio,0
2011-03-23,spain,1.0,Cáceres,CABEZABELLOSA,intencionado,0.0,135,225,11,1,conato,1
2004-08-24,spain,5.0,Guadalajara,ARANZUEQUE,accidente,1.0,95,365,29,5,incendio,1
2003-07-14,spain,6.0,Ávila,HERRADON DE PINARES,intencionado,1.0,100,160,15,1,incendio,1
2003-06-28,spain,1.0,Soria,SORIA,accidente,1.0,30,390,5,1,conato,1
2010-04-12,spain,1.5,Asturias,TINEO,intencionado,0.0,108,126,7,2,incendio,1
2005-04-29,spain,105.0,Zamora,PÍAS,intencionado,0.0,300,420,2,0,incendio,1
2006-09-23,spain,1.0,Cantabria,VOTO,intencionado,0.0,90,105,8,1,conato,1
2004-06-14,spain,3.5,"Coruña, A",CARBALLO,intencionado,1.0,80,675,9,3,incendio,1
2006-06-03,spain,2.0,Asturias,CASTRILLÓN,intencionado,0.0,342,362,9,3,incendio,1
2003-03-21,spain,2.0,Ourense,LOBIOS,intencionado,1.0,235,255,11,1,incendio,1
2010-10-18,spain,9.0,"Coruña, A",DUMBRÍA,intencionado,1.0,236,251,6,2,incendio,1
2005-03-18,spain,4.0,Asturias,GRADO,intencionado,1.0,617,713,7,0,incendio,1
2004-04-15,spain,1.5,Ourense,VIANA DO BOLO,intencionado,1.0,100,115,5,0,incendio,1
2012-06-27,spain,5.5,Asturias,SANTO ADRIANO,intencionado,0.0,344,364,1,0,incendio,1
2005-08-02,spain,4.62,Sevilla,CASTIBLANCO DE LOS ARROYOS,intencionado,1.0,95,255,58,10,incendio,0
2002-09-01,spain,24.0,Badajoz,VALLE DE LA SERENA,intencionado,1.0,400,400,29,6,incendio,1
2001-12-28,spain,3.0,Ourense,CARBALLEDA DE VALDEORRAS,intencionado,1.0,150,195,4,1,incendio,1
2005-03-20,spain,10.56,Cantabria,VALDÁLIGA,intencionado,1.0,180,1021,32,4,incendio,1
2006-07-21,spain,1.8,Pontevedra,VILA DE CRUCES,reproducido,1.0,180,470,11,2,incendio,1
2004-03-03,spain,1.5,Ourense,MANZANEDA,intencionado,1.0,70,95,4,0,incendio,1
2002-09-13,spain,1.2,Pontevedra,MONDARIZ,intencionado,1.0,75,145,20,3,incendio,1
2007-08-11,spain,1.0,Toledo,"HERENCIAS, LAS",accidente,0.0,50,147,20,7,conato,1
2014-07-01,spain,3.58,Madrid,MÓSTOLES,accidente,1.0,70,413,46,8,incendio,1
2015-12-24,spain,1.5,Cantabria,"ROZAS DE VALDEARROYO, LAS",intencionado,1.0,190,190,1,0,incendio,1
2009-09-02,spain,1.16,Salamanca,MIEZA,accidente,1.0,75,405,35,3,incendio,1
2005-03-20,spain,3.0,Cáceres,GATA,intencionado,1.0,290,515,37,1,incendio,1
2015-11-20,spain,1.2,Cantabria,GURIEZO,desconocido,0.0,165,315,8,1,incendio,1
2012-02-23,spain,1.21,Ourense,AVIÓN,accidente,0.0,80,115,9,2,incendio,1
2002-03-20,spain,2.5,Ourense,CALVOS DE RANDÍN,intencionado,1.0,120,130,1,1,incendio,1
2007-11-04,spain,1.0,Ourense,COLES,intencionado,1.0,150,212,18,4,conato,1
2008-03-17,spain,1.3,León,VILLABLINO,intencionado,1.0,85,93,1,0,incendio,1
2003-07-12,spain,1.0,Lugo,BECERREÁ,intencionado,1.0,175,445,3,1,conato,1
2005-11-25,spain,3.0,Pontevedra,CANGAS,reproducido,1.0,510,580,3,0,incendio,1
2002-08-31,spain,1.5,Pontevedra,GONDOMAR,intencionado,1.0,185,200,24,1,incendio,1
2004-03-29,spain,6.5,Pontevedra,FORNELOS DE MONTES,intencionado,1.0,180,220,5,2,incendio,1
2005-01-02,spain,2.4,Jaén,HUELMA,accidente,0.0,250,315,7,0,incendio,1
2004-07-17,spain,7.0,Toledo,QUINTANAR DE LA ORDEN,accidente,1.0,60,80,3,1,incendio,1
2013-08-01,spain,1.0,"Rioja, La",AUSEJO,accidente,0.0,45,135,12,3,conato,1
2004-06-09,spain,2.36,Madrid,"MOLAR, EL",accidente,0.0,98,170,20,6,incendio,1
2002-07-30,spain,5.0,Albacete,MASEGOSO,accidente,1.0,215,3270,57,11,incendio,0
2009-10-30,spain,1.5,Asturias,LAVIANA,desconocido,0.0,0,98,7,1,incendio,1
2011-09-13,spain,2.0,Badajoz,BADAJOZ,intencionado,1.0,195,975,13,0,incendio,1
2002-01-24,spain,8.0,Asturias,RIBADESELLA,reproducido,0.0,310,313,5,2,incendio,1
2006-08-06,spain,10.0,Ourense,"GUDIÑA, A",intencionado,1.0,65,245,18,3,incendio,1
2001-06-27,spain,20.0,Badajoz,CASTILBLANCO,reproducido,0.0,105,105,31,5,incendio,1
2009-09-12,spain,1.5,Badajoz,VILLANUEVA DE LA SERENA,intencionado,1.0,150,2310,11,1,incendio,1
2009-11-07,spain,2.8,Cáceres,CUACOS DE YUSTE,intencionado,1.0,232,232,4,1,incendio,1
2005-09-22,spain,3.0,Ourense,VIANA DO BOLO,intencionado,1.0,95,155,14,3,incendio,1
2011-04-11,spain,3.37,Pontevedra,"LAMA, A",intencionado,1.0,60,120,5,1,incendio,1
2003-03-10,spain,2.0,Cantabria,RUESGA,desconocido,0.0,0,60,2,0,incendio,1
2001-08-23,spain,1.25,Ourense,BALTAR,intencionado,1.0,98,195,6,1,incendio,1
2005-03-18,spain,8.0,Ourense,OURENSE,intencionado,1.0,185,250,2,0,incendio,1
2005-04-01,spain,1.6,Asturias,CANGAS DE ONÍS,desconocido,0.0,179,200,7,2,incendio,1
2009-03-27,spain,1.0,Ourense,MANZANEDA,intencionado,1.0,78,83,8,1,conato,1
2009-03-22,spain,1.0,Asturias,CABRALES,intencionado,1.0,0,1013,0,0,conato,1
2003-08-18,spain,1.0,Badajoz,MENGABRIL,intencionado,0.0,25,45,8,1,conato,1
2011-10-08,spain,114.12,Castellón/Castelló,ALBOCÀSSER,accidente,1.0,1105,7820,101,9,incendio,0
2001-04-14,spain,9.0,Cantabria,CILLORIGO DE LIÉBANA,accidente,1.0,300,360,9,0,incendio,1
2010-07-17,spain,1.29,Madrid,VALDEMORILLO,accidente,0.0,68,117,20,3,incendio,1
2002-07-13,spain,1.0,Huelva,PUEBLA DE GUZMÁN,accidente,0.0,80,160,23,0,conato,1
2006-08-11,spain,1.0,"Coruña, A",ABEGONDO,desconocido,0.0,315,320,12,3,conato,1
2015-04-22,spain,5.0,Navarra,URDAZUBI/URDAX,intencionado,1.0,0,215,8,3,incendio,1
2001-11-11,spain,1.5,Salamanca,CRISTOBAL,intencionado,1.0,120,210,2,0,incendio,1
2007-04-22,spain,2.0,Cantabria,CABUÉRNIGA,intencionado,1.0,150,180,8,0,incendio,1
2009-02-28,spain,5.0,Asturias,BELMONTE DE MIRANDA,intencionado,0.0,238,276,7,3,incendio,1
2002-03-11,spain,1.0,"Rioja, La",OCÓN,intencionado,0.0,80,110,11,1,conato,1
2003-08-10,spain,98.91,Burgos,MERINDAD DE VALDIVIELSO,rayo,0.0,8029,8644,532,61,incendio,0
2013-10-11,spain,6.7,Badajoz,"CORONADA, LA",accidente,1.0,70,100,9,1,incendio,1
2001-09-04,spain,6.0,Ourense,VEREA,desconocido,0.0,190,240,33,3,incendio,1
2007-11-17,spain,3.5,Zamora,HERMISENDE,intencionado,1.0,180,210,1,0,incendio,1
2006-07-04,spain,2.5,Cáceres,GATA,intencionado,1.0,0,250,22,1,incendio,1
2001-12-21,spain,3.0,Ourense,VIANA DO BOLO,intencionado,1.0,145,160,13,2,incendio,1
2012-08-21,spain,7.83,Guadalajara,TRILLO,reproducido,0.0,200,1948,84,17,incendio,0
2006-01-27,spain,2.0,León,SENA DE LUNA,intencionado,1.0,110,135,2,0,incendio,1
2010-05-22,spain,11.0,Cantabria,TUDANCA,intencionado,1.0,360,390,7,0,incendio,1
2003-08-06,spain,1.0,Asturias,CANGAS DEL NARCEA,desconocido,0.0,0,185,4,0,conato,1
2002-09-12,spain,1.5,Pontevedra,REDONDELA,intencionado,1.0,50,245,21,3,incendio,1
2011-07-24,spain,1.0,Cáceres,MAJADAS,accidente,0.0,35,80,13,3,conato,1
2002-02-02,spain,9.0,Asturias,PEÑAMELLERA BAJA,intencionado,1.0,0,930,4,0,incendio,1
2003-04-06,spain,8.3,Pontevedra,"NEVES, AS",intencionado,1.0,295,345,22,2,incendio,1
2012-03-14,spain,2.0,Asturias,GRADO,intencionado,0.0,122,137,3,0,incendio,1
2003-08-11,spain,50.0,Salamanca,LUMBRALES,rayo,1.0,225,535,343,6,incendio,0
2010-07-31,spain,28.67,Jaén,GUARROMÁN,desconocido,0.0,122,290,47,7,incendio,1
2006-03-02,spain,2.0,Asturias,PILOÑA,accidente,0.0,104,113,5,2,incendio,1
2002-03-26,spain,2.0,"Coruña, A",MUXÍA,intencionado,1.0,95,105,6,1,incendio,1
2006-08-06,spain,5.5,"Coruña, A",AMES,intencionado,1.0,560,695,39,8,incendio,1
2001-09-09,spain,1.01,Ourense,MELÓN,intencionado,1.0,105,185,11,2,incendio,1
2005-09-23,spain,2.3,Asturias,OVIEDO,desconocido,0.0,0,178,4,1,incendio,1
2005-03-16,spain,1.5,Asturias,PILOÑA,desconocido,0.0,144,173,4,1,incendio,1
2005-04-13,spain,1.0,Ourense,CHANDREXA DE QUEIXA,intencionado,1.0,45,60,7,0,conato,1
2014-03-14,spain,15.2,Cantabria,SELAYA,intencionado,1.0,214,214,10,0,incendio,1
2010-04-14,spain,1.0,Gipuzkoa,ZERAIN,accidente,0.0,70,165,10,0,conato,1
2005-03-19,spain,20.0,Asturias,LAVIANA,intencionado,1.0,554,634,10,1,incendio,1
2004-06-18,spain,4.0,Cáceres,TORREMOCHA,rayo,0.0,85,85,55,0,incendio,1
2006-08-08,spain,1.5,Lugo,RÁBADE,intencionado,1.0,85,340,11,2,incendio,1
2015-05-24,spain,10.07,Salamanca,VILLAGONZALO DE TORMES,intencionado,1.0,115,255,3,1,incendio,1
2005-02-02,spain,1.0,Ourense,PADRENDA,intencionado,1.0,115,120,5,0,conato,1
2015-11-20,spain,1.5,Asturias,LLANES,intencionado,1.0,55,63,2,0,incendio,1
2005-03-14,spain,5.0,Guadalajara,TORIJA,accidente,1.0,308,334,3,1,incendio,1
2012-03-16,spain,2.0,Asturias,CANGAS DEL NARCEA,intencionado,0.0,198,213,1,0,incendio,1
2004-08-24,spain,1.0,Cáceres,CÁCERES,accidente,0.0,30,90,17,1,conato,1
2002-08-21,spain,1.2,Ourense,VILAMARÍN,reproducido,1.0,165,405,16,2,incendio,1
2011-08-07,spain,1.0,Badajoz,BADAJOZ,desconocido,0.0,160,340,6,2,conato,1
2004-09-26,spain,3.0,Zamora,VILLANUEVA DE AZOAGUE,accidente,0.0,60,105,1,1,incendio,1
2009-06-23,spain,1.0,Málaga,CASARES,accidente,0.0,50,110,22,2,conato,1
2015-03-12,spain,2.5,León,CASTRILLO DE CABRERA,intencionado,1.0,1690,1740,0,0,incendio,1
2004-02-11,spain,2.0,Ourense,VIANA DO BOLO,intencionado,1.0,94,112,6,0,incendio,1
2012-07-20,spain,9.27,Almería,SORBAS,intencionado,0.0,290,4434,116,14,incendio,0
2009-03-12,spain,6.0,Asturias,PILOÑA,intencionado,1.0,180,209,4,3,incendio,1
2003-09-20,spain,1.2,Asturias,PEÑAMELLERA ALTA,desconocido,0.0,0,1978,3,0,incendio,1
2001-04-14,spain,3.0,Pontevedra,CALDAS DE REIS,intencionado,1.0,105,240,14,3,incendio,1
2010-03-16,spain,1.43,Teruel,CELLA,accidente,0.0,83,93,6,1,incendio,1
2013-09-05,spain,2.24,Cáceres,CUACOS DE YUSTE,intencionado,0.0,122,437,43,7,incendio,1
2012-08-23,spain,21.04,Salamanca,VALLEJERA DE RIOFRIO,accidente,1.0,329,1699,52,13,incendio,0
2004-09-20,spain,3.0,Valladolid,TIEDRA,accidente,0.0,50,60,9,1,incendio,1
2005-08-16,spain,1.5,Pontevedra,TOMIÑO,intencionado,1.0,85,170,17,2,incendio,1
2001-08-11,spain,12.0,León,VALDELUGUEROS,accidente,1.0,0,1903,21,2,incendio,1
2012-03-26,spain,4.0,Ourense,SANDIÁS,intencionado,1.0,81,131,17,7,incendio,1
2002-02-01,spain,10.0,Cantabria,SOBA,intencionado,1.0,1290,1320,16,0,incendio,1
2010-07-13,spain,2.6,Salamanca,FREGENEDA LA,accidente,1.0,265,1745,67,7,incendio,1
2015-11-12,spain,1.5,Asturias,OVIEDO,intencionado,0.0,63,73,0,0,incendio,1
2011-03-24,spain,14.5,Cantabria,RIONANSA,intencionado,1.0,240,390,6,0,incendio,1
2003-08-13,spain,2.0,Ourense,PADRENDA,intencionado,1.0,65,110,17,1,incendio,1
2006-08-11,spain,3.0,Ourense,TABOADELA,intencionado,1.0,330,540,30,6,incendio,1
2012-03-31,spain,1.25,Navarra,BEINTZA-LABAIEN,intencionado,0.0,73,73,2,1,incendio,1
2002-02-01,spain,99.0,Cantabria,SELAYA,intencionado,1.0,0,1711,8,1,incendio,1
2008-01-30,spain,18.0,Salamanca,CERRO EL,accidente,0.0,705,945,8,0,incendio,1
2005-08-23,spain,3.3,Pontevedra,"ESTRADA, A",intencionado,1.0,175,335,15,3,incendio,1
2012-03-06,spain,1.51,Zamora,PERERUELA,intencionado,0.0,41,71,4,0,incendio,1
2004-09-29,spain,6.0,Ourense,"POBRA DE TRIVES, A",intencionado,1.0,80,90,16,3,incendio,1
2008-01-13,spain,1.0,Asturias,LAVIANA,desconocido,0.0,0,118,3,1,conato,1
2013-09-17,spain,1.15,Pontevedra,PONTEAREAS,intencionado,1.0,83,361,29,2,incendio,1
2006-06-03,spain,1.0,Navarra,TUDELA,accidente,1.0,36,90,4,1,conato,1
2011-04-17,spain,4.5,Asturias,CANGAS DE ONÍS,intencionado,0.0,50,55,6,0,incendio,1
2008-08-30,spain,1.0,Ciudad Real,HERENCIA,accidente,0.0,23,48,6,2,conato,1
2011-07-19,spain,32.0,Castellón/Castelló,TORREBLANCA,intencionado,0.0,519,5649,58,4,incendio,1
2007-10-23,spain,14.0,Soria,ALENTISQUE,accidente,1.0,0,0,2,1,incendio,1
2008-01-02,spain,3.0,Asturias,LANGREO,desconocido,0.0,0,946,5,2,incendio,1
2015-04-07,spain,5.81,Ourense,"GUDIÑA, A",intencionado,1.0,208,243,9,1,incendio,1
2009-06-02,spain,4.21,Almería,CANTORIA,accidente,0.0,147,591,28,6,incendio,1
2011-03-24,spain,24.75,Cantabria,ARENAS DE IGUÑA,intencionado,0.0,260,290,17,1,incendio,1
2005-04-18,spain,1.0,Toledo,"NAVALUCILLOS, LOS",intencionado,1.0,74,194,3,1,conato,1
2001-08-13,spain,2.0,Ourense,VIANA DO BOLO,intencionado,1.0,105,130,6,0,incendio,1
2010-04-28,spain,2.88,Ourense,MANZANEDA,intencionado,1.0,74,122,10,1,incendio,1
2004-03-23,spain,5.0,Toledo,"REAL DE SAN VICENTE, EL",accidente,1.0,135,165,8,2,incendio,1
2004-03-06,spain,4.0,Huesca,ALCOLEA DE CINCA,accidente,1.0,165,315,25,3,incendio,1
2001-09-09,spain,4.0,"Coruña, A",MONFERO,desconocido,0.0,170,300,24,5,incendio,1
2002-07-03,spain,2.5,Sevilla,AZNALCÁZAR,accidente,1.0,60,85,13,1,incendio,1
2004-02-26,spain,3.3,"Coruña, A",RIBEIRA,desconocido,0.0,120,150,17,2,incendio,1
2005-08-09,spain,2.0,León,VILLABLINO,intencionado,1.0,0,0,60,4,incendio,1
2012-03-24,spain,36.0,Asturias,PONGA,intencionado,0.0,340,376,3,1,incendio,1
2006-02-16,spain,1.8,Asturias,LENA,desconocido,0.0,0,258,4,1,incendio,1
2004-02-18,spain,11.0,"Coruña, A",VAL DO DUBRA,intencionado,1.0,510,525,26,5,incendio,1
2009-05-05,spain,3.0,León,CACABELOS,intencionado,1.0,112,119,9,1,incendio,1
2004-01-12,spain,7.0,Asturias,MORCÍN,desconocido,0.0,0,423,4,1,incendio,1
2004-04-04,spain,1.0,Asturias,TINEO,intencionado,1.0,0,70,4,1,conato,1
2001-06-25,spain,1.0,Pontevedra,VALGA,intencionado,0.0,45,200,22,2,conato,1
2009-09-03,spain,1.2,León,SANTAS MARTAS,intencionado,1.0,113,158,3,1,incendio,1
2011-10-23,spain,1.42,Badajoz,"ROCA DE LA SIERRA, LA",intencionado,1.0,260,310,15,2,incendio,1
2012-03-10,spain,9.58,"Coruña, A",FRADES,intencionado,0.0,183,265,11,2,incendio,1
2011-02-11,spain,6.8,Burgos,MERINDAD DE VALDEPORRES,intencionado,0.0,2,2,0,0,incendio,1
2013-07-06,spain,9.09,León,GORDONCILLO,accidente,0.0,94,288,38,10,incendio,0
2006-07-16,spain,1.2,Pontevedra,VILANOVA DE AROUSA,reproducido,0.0,150,345,26,7,incendio,1
2005-08-07,spain,2.0,Asturias,GIJÓN,desconocido,0.0,0,507,4,1,incendio,1
2015-04-09,spain,1.0,Cantabria,LAMASÓN,intencionado,1.0,75,90,1,0,conato,1
2001-04-17,spain,1.4,"Coruña, A",NOIA,accidente,0.0,225,250,7,0,incendio,1
2006-01-02,spain,1.29,Murcia,CALASPARRA,intencionado,1.0,120,150,10,3,incendio,1
2014-05-18,spain,3.1,Teruel,MAS DE LAS MATAS,accidente,1.0,230,845,41,4,incendio,1
2012-01-22,spain,15.0,Zamora,LUBIAN,intencionado,0.0,1191,1191,4,1,incendio,1
2009-11-21,spain,2.84,Asturias,PEÑAMELLERA BAJA,intencionado,0.0,0,239,3,1,incendio,1
2009-03-31,spain,9.7,"Coruña, A",ORDES,intencionado,1.0,128,280,12,2,incendio,1
2004-08-08,spain,1.5,Ourense,OURENSE,desconocido,0.0,100,195,36,18,incendio,0
2006-08-07,spain,31.73,Girona,CABANELLES,desconocido,0.0,332,1532,234,78,incendio,2
2010-03-20,spain,1.0,Asturias,PILOÑA,intencionado,0.0,0,708,0,0,conato,1
2011-09-30,spain,3.6,Toledo,CASARRUBIOS DEL MONTE,accidente,1.0,72,85,11,3,incendio,1
2008-02-08,spain,5.0,Cantabria,SAN PEDRO DEL ROMERAL,intencionado,1.0,540,540,7,0,incendio,1
2005-02-03,spain,2.8,Pontevedra,LALÍN,intencionado,1.0,138,173,6,1,incendio,1
2002-06-11,spain,1.0,Murcia,CARTAGENA,intencionado,1.0,75,110,27,3,conato,1
2004-02-14,spain,4.5,Ourense,MELÓN,intencionado,1.0,160,185,6,1,incendio,1
2002-07-22,spain,10.0,Badajoz,VILLANUEVA DE LA SERENA,intencionado,1.0,25,35,6,1,incendio,1
2012-02-25,spain,6.3,Ourense,LOBIOS,intencionado,1.0,145,170,11,2,incendio,1
2012-08-03,spain,2.6,Lugo,GUITIRIZ,intencionado,1.0,90,252,19,8,incendio,1
2005-04-09,spain,2.0,Badajoz,DON BENITO,desconocido,0.0,0,210,5,1,incendio,1
2011-10-12,spain,1.58,"Coruña, A",ZAS,intencionado,1.0,87,290,8,2,incendio,1
2007-11-06,spain,6.8,León,FABERO,intencionado,1.0,180,225,12,1,incendio,1
2011-06-25,spain,33.24,Ourense,RAIRIZ DE VEIGA,intencionado,1.0,229,410,27,7,incendio,1
2004-04-26,spain,2.0,"Coruña, A",MELIDE,intencionado,1.0,80,100,11,2,incendio,1
2003-05-22,spain,1.0,Asturias,SALAS,desconocido,0.0,0,331,4,0,conato,1
2010-04-12,spain,13.0,Asturias,TINEO,intencionado,0.0,414,433,11,2,incendio,1
2015-01-04,spain,1.0,Ourense,ESGOS,desconocido,0.0,75,88,7,1,conato,1
2005-06-04,spain,4.0,León,STA MARINA DEL REY,intencionado,1.0,75,80,2,1,incendio,1
2010-03-16,spain,8.0,Asturias,SAN MARTÍN DEL REY AURELIO,intencionado,0.0,302,304,4,0,incendio,1
2014-03-10,spain,1.03,Salamanca,SEQUEROS,accidente,1.0,128,143,20,1,incendio,1
2001-05-29,spain,7.0,Huelva,BEAS,accidente,0.0,81,225,41,3,incendio,1
2004-02-06,spain,1.5,Asturias,VILLAYÓN,desconocido,0.0,0,55,6,2,incendio,1
2007-03-07,spain,5.3,Málaga,MIJAS,accidente,0.0,168,963,81,5,incendio,1
2001-06-18,spain,4.0,Sevilla,SANLÚCAR LA MAYOR,accidente,0.0,45,45,13,2,incendio,1
2001-09-15,spain,2.0,Zamora,MUELAS DE LOS CABALLEROS,intencionado,1.0,75,105,23,5,incendio,1
2001-07-28,spain,1.5,Teruel,ARENS DE LLEDÓ,rayo,0.0,120,480,18,3,incendio,1
2006-06-21,spain,1.2,"Coruña, A",RIBEIRA,intencionado,0.0,130,145,11,2,incendio,1
2009-02-17,spain,2.0,Cantabria,PEÑARRUBIA,intencionado,0.0,110,160,2,0,incendio,1
2005-07-04,spain,2.0,Alicante/Alacant,ALTEA,accidente,0.0,135,755,35,5,incendio,1
2008-03-21,spain,1.0,Asturias,LLANES,desconocido,0.0,0,124,0,0,conato,1
2012-09-03,spain,1.0,Asturias,LLANES,intencionado,0.0,165,185,3,0,conato,1
2008-02-18,spain,7.5,Navarra,BAZTAN,reproducido,0.0,78,168,3,1,incendio,1
2004-02-09,spain,4.0,Asturias,CANGAS DEL NARCEA,desconocido,0.0,85,100,2,0,incendio,1
2008-09-28,spain,1.5,León,STA MARIA DEL MONTE DE CEA,intencionado,1.0,95,145,12,2,incendio,1
2013-09-23,spain,1.3,Valladolid,VILLANUEVA DE  LA CONDESA,accidente,1.0,99,152,11,5,incendio,1
2002-08-31,spain,2.0,Ourense,NOGUEIRA DE RAMUÍN,intencionado,1.0,155,665,5,1,incendio,1
2014-06-12,spain,40.0,Toledo,VELADA,accidente,1.0,452,1774,70,11,incendio,0
2009-07-25,spain,1.3,Barcelona,CASTELLFOLLIT DE RUIBREGÓS,accidente,1.0,378,499,212,44,incendio,0
2005-05-27,spain,3.0,Toledo,MARRUPE,accidente,1.0,37,84,11,1,incendio,1
2015-04-08,spain,5.0,Cantabria,VEGA DE PAS,intencionado,1.0,180,195,12,1,incendio,1
2002-07-11,spain,2.5,Sevilla,GERENA,accidente,0.0,75,125,15,1,incendio,1
2005-03-18,spain,1.0,Asturias,PILOÑA,desconocido,0.0,0,70,6,1,conato,1
2007-09-13,spain,5.0,Guadalajara,GUADALAJARA,intencionado,0.0,30,130,31,1,incendio,1
2011-04-06,spain,12.0,Asturias,LAVIANA,intencionado,0.0,190,228,4,0,incendio,1
2011-10-05,spain,2.1,Asturias,ALLER,reproducido,0.0,349,372,4,1,incendio,1
2008-02-14,spain,1.0,Asturias,PROAZA,desconocido,0.0,0,172,0,0,conato,1
2003-06-30,spain,12.0,Guadalajara,UCEDA,accidente,0.0,140,360,39,3,incendio,1
2005-10-07,spain,6.45,Sevilla,"CAMPANA, LA",intencionado,1.0,75,170,16,2,incendio,1
2009-02-19,spain,2.5,Asturias,QUIRÓS,accidente,0.0,115,128,12,3,incendio,1
2001-07-31,spain,1.0,Salamanca,LAGUNILLA,accidente,1.0,34,244,23,3,conato,1
2002-06-25,spain,1.0,León,PONFERRADA,intencionado,1.0,67,107,9,1,conato,1
2001-08-01,spain,2.5,Huesca,YEBRA DE BASA,rayo,0.0,205,360,20,2,incendio,1
2015-06-26,spain,1.05,Palencia,BALTANAS,intencionado,1.0,49,238,18,4,incendio,1
2003-03-19,spain,20.0,León,ARGANZA,accidente,1.0,236,296,29,3,incendio,1
2014-06-09,spain,62.49,Cáceres,PERALEDA DE LA MATA,accidente,1.0,73,328,47,10,incendio,1
2015-12-20,spain,1.2,Cantabria,SAN FELICES DE BUELNA,intencionado,1.0,345,375,2,0,incendio,1
2003-10-11,spain,6.9,Madrid,VALVERDE DE ALCALÁ,desconocido,0.0,36,132,28,6,incendio,1
2005-09-16,spain,1.25,"Coruña, A",NOIA,intencionado,1.0,90,165,13,1,incendio,1
2009-01-13,spain,2.0,Guadalajara,FONTANAR,intencionado,0.0,156,195,4,2,incendio,1
2006-11-17,spain,1.0,Asturias,VILLAVICIOSA,accidente,1.0,134,148,3,1,conato,1
2006-09-08,spain,3.0,"Coruña, A",MUROS,desconocido,0.0,120,385,47,9,incendio,1
2013-10-19,spain,1.5,Navarra,MENDIGORRÍA,accidente,0.0,75,135,4,2,incendio,1
2008-04-04,spain,1.2,Asturias,ALLANDE,intencionado,0.0,123,133,3,1,incendio,1
2009-03-23,spain,1.0,Asturias,LLANES,intencionado,1.0,0,186,7,1,conato,1
2008-03-06,spain,3.0,Ourense,VILARIÑO DE CONSO,intencionado,1.0,100,110,14,0,incendio,1
2002-07-21,spain,2.0,Ourense,BARBADÁS,intencionado,1.0,60,290,42,5,incendio,1
2003-09-17,spain,3.0,Ourense,PIÑOR,intencionado,1.0,175,195,23,5,incendio,1
2009-03-19,spain,3.9,"Coruña, A",SANTA COMBA,intencionado,1.0,144,359,10,2,incendio,1
2005-08-25,spain,1.34,Córdoba,POSADAS,accidente,0.0,30,100,20,3,incendio,1
2004-12-20,spain,1.5,Ávila,BARRACO EL,intencionado,1.0,40,70,8,1,incendio,1
2013-03-10,spain,1.05,Málaga,CAÑETE LA REAL,accidente,0.0,100,220,28,4,incendio,1
2009-04-02,spain,2.0,Ourense,BANDE,intencionado,1.0,108,133,11,1,incendio,1
2006-09-10,spain,2.0,León,OSEJA DE SAJAMBRE,rayo,0.0,0,1966,9,1,incendio,1
2005-09-22,spain,3.4,Burgos,POZA DE LA SAL,intencionado,1.0,124,478,36,5,incendio,1
2001-11-12,spain,1.0,Ourense,QUINTELA DE LEIRADO,intencionado,1.0,60,65,5,0,conato,1
2001-03-22,spain,15.0,Cantabria,RUENTE,intencionado,1.0,210,270,16,1,incendio,1
2001-09-16,spain,1.01,Lugo,BEGONTE,intencionado,1.0,65,195,6,1,incendio,1
2010-07-30,spain,3.5,Salamanca,SALAMANCA,intencionado,1.0,108,159,20,2,incendio,1
2002-08-06,spain,2.0,Badajoz,BADAJOZ,desconocido,0.0,114,144,5,1,incendio,1
2002-02-02,spain,1.0,Pontevedra,COTOBADE,intencionado,1.0,50,52,1,0,conato,1
2011-10-15,spain,1.0,Lugo,CASTROVERDE,desconocido,0.0,190,286,7,2,conato,1
2004-02-04,spain,12.0,Asturias,LENA,desconocido,0.0,448,501,7,1,incendio,1
2004-04-09,spain,6.3,"Coruña, A",MALPICA DE BERGANTIÑOS,intencionado,1.0,160,170,40,4,incendio,1
2013-09-21,spain,33.63,Cádiz,BARBATE,intencionado,0.0,2339,2649,221,16,incendio,0
2001-02-16,spain,1.0,Asturias,ILLANO,intencionado,1.0,0,76,1,0,conato,1
2001-08-14,spain,6.0,Ourense,CARBALLEDA DE AVIA,intencionado,0.0,780,820,23,4,incendio,1
2002-03-28,spain,2.0,Zamora,RABANALES,intencionado,0.0,210,240,2,0,incendio,1
